id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:dewlap
320732758,ae4f2b70-5629-4b75-b220-692ae860d2e0,2025/10/12 2:45 PM,2025-10-12,2025-10-12 18:45:00 +0000,Eastern Time (US & Canada),9700551,dsouza_kyle_30,,2025-10-13 21:51:41 +0000,2025-10-14 23:05:19 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/320732758,https://inaturalist-open-data.s3.amazonaws.com/photos/579941189/medium.jpg,,"",,2,0,false,,"Weston, FL, USA",26.119475,-80.3904111111,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
321048150,8237d9fb-0513-4efd-a280-cb494e8e8828,2025-10-15 11:04:13-04:00,2025-10-15,2025-10-15 15:04:13 +0000,Eastern Time (US & Canada),2013819,jennifer4851,,2025-10-15 15:05:31 +0000,2025-10-19 14:48:08 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/321048150,https://inaturalist-open-data.s3.amazonaws.com/photos/580562857/medium.jpg,,"","",3,0,false,3,"Ashmont Cir, Tamarac, FL, US",26.213045,-80.2883083333,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
321291245,8de3851f-3d2e-42bb-b1fa-ee0108610ac5,2025-10-16 15:47:03,2025-10-16,2025-10-16 19:47:03 +0000,Eastern Time (US & Canada),751558,igandalf,Moses Alvarez,2025-10-16 20:09:34 +0000,2025-10-17 04:40:47 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/321291245,https://inaturalist-open-data.s3.amazonaws.com/photos/581034637/medium.jpg,,"",,2,0,false,2,"Hallandale Beach, FL 33009, USA",25.9809105,-80.1234766997,,,,,,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
321815609,a7b8964d-516b-4e5c-8f4f-01ee8eecceb3,2025-10-14 13:36:59,2025-10-14,2025-10-14 17:36:59 +0000,Eastern Time (US & Canada),6693400,adrastia217,Melissa,2025-10-19 11:49:40 +0000,2025-10-19 14:05:56 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/321815609,https://inaturalist-open-data.s3.amazonaws.com/photos/582055747/medium.jpg,,"",,2,0,false,2,"Davie, FL 33328, USA",26.0715180898,-80.2761558071,302,,,,302,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
321925470,2656cf8c-365f-4a08-9c4e-bfee0fd60e9f,2025-10-19 17:14:25,2025-10-19,2025-10-19 21:14:25 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2025-10-19 21:14:50 +0000,2025-10-22 04:49:04 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/321925470,https://inaturalist-open-data.s3.amazonaws.com/photos/582271826/medium.jpg,,"",,1,0,false,843,"Westree Ln, Plantation, FL, US",26.1279518347,-80.2598169781,13,,,,13,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
321966362,23c61655-4ec6-478c-8a4b-1073ecd0f561,2025-10-19 18:13:43,2025-10-19,2025-10-19 22:13:43 +0000,Eastern Time (US & Canada),2621666,reedlindwurm,Reed Lindwurm,2025-10-20 01:14:25 +0000,2025-10-20 18:17:36 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/321966362,https://inaturalist-open-data.s3.amazonaws.com/photos/582356032/medium.jpg,,urban biota of Broward County (FL/USA),A. sagrei,1,0,false,2,"Heron Bay, Coral Springs, FL, USA",26.3101246767,-80.282488754,9,,,,9,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
322127645,8cbef2f6-de78-4d87-887c-25820b26f5de,2025-10-19 17:35:13-04:00,2025-10-19,2025-10-19 21:35:13 +0000,Eastern Time (US & Canada),9548976,buglover0906,"",2025-10-20 21:58:00 +0000,2025-11-05 23:14:52 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/322127645,https://inaturalist-open-data.s3.amazonaws.com/photos/582675189/medium.jpg,,"","",1,0,false,3,"Nautica Dr, Weston, FL, US",26.1180528333,-80.4197083333,13,,,,13,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
322506658,bb4e0e54-2eeb-459b-a8bb-d368bc96be53,2025-10-17 16:58:20-04:00,2025-10-17,2025-10-17 20:58:20 +0000,Eastern Time (US & Canada),7536156,mark_patterson,,2025-10-23 01:26:33 +0000,2025-10-23 20:33:37 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/322506658,https://inaturalist-open-data.s3.amazonaws.com/photos/583436550/medium.jpg,,"","",1,0,false,3,"S Flamingo Rd, Davie, FL, US",26.0743416667,-80.311875,10,,,,10,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
323553142,e03bc119-f5a0-4147-aae8-9483163505e3,2025/10/25 4:28 PM,2025-10-25,2025-10-25 20:28:00 +0000,Eastern Time (US & Canada),3286634,billpranty,Bill Pranty,2025-10-27 23:25:32 +0000,2025-10-28 01:02:01 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/323553142,https://inaturalist-open-data.s3.amazonaws.com/photos/585459127/medium.jpg,,"","With Valeri Ponzo; a successful chase of the Sulphur-bellied Flycatcher at Barnes Park in Miami. I left home at 0413 and arrived at Sarasota at 0607. We were underway in Val's car at 0620, stopping quickly for fuel.

Our itinerary for today (and a bit of tomorrow!) was:

0840-0922: Collier County Rest Area, Big Cypress National Preserve -- a potty break followed by an iNat session. I added two birds to my photographed-in-Collier County list: Blue Jay and Boat-tailed Grackle! We each got at least one lifer: Metallic Blue Lady Beetle (Curinus coeruleus), a very cool-looking ""bug.""

1033-1418: A.D. (Doug) Barnes Park -- a successful chase of the Sulphur-bellied Flycatcher, which I found perched in a Gumbo Limbo at 1103, so it was a rather easy, rather quick lifer. The weather at the start was post-rain (small pockets of rainwater were in the parking lot), overcast, 81 degrees (""feels like"" 87), and breezy. I chased a Sulphur-bellied Flycatcher at Fort De Soto Park in Pinellas County on 28 Sep 2000, but missed it. I had no opportunity to chase another, until today. We saw Tim Towles, and we met Alyssa Crittenden and her dad, Jack. After finding the flycatcher, we remained at Barnes for three more hours, photographing other birds, then walking around, looking for life ""bugs"" and plants. Although the flycatcher was the star of the show, a Philadelphia Vireo (known to be present) that perched conspicuously less than 20 feet away and then preened for three minutes was another highlight. I added three birds to my Miami-Dade bird list, all of them photographed: Sulphur-bellied Flycatcher, Philadelphia Vireo, and Rose-breasted Grosbeak. We did not see the Yellow-green Vireo recorded previously, and seen by at least one birder today, before we arrived.

1510-1822: Markham Park and Target Range, Sunrise -- I suggested to Val that we visit the butterfly garden because I got my life Soldier here when I most recently visited, on 28 Jan 2024. We spent nearly two hours within 300 feet of the parking area before we entered the butterfly garden or walked the trails (!) -- there were lots of ""bugs"" here. We walked part of the nature trail, which was unwalkable on the side trails due to a lack of maintenance. White Peacocks were everywhere, and Common Cotton Stainer Bugs were surprisingly numerous. I am sure that we both got several lifer plants and ""bugs"" here.

1834-2008: The Yard House, Sunrise Mills mall -- we enjoyed an absolutely delicious dinner here -- and I got a new Broward County audio-recorded bird in Fish Crow (there were a few hundred in the mall parking lot as we were entering the restaurant).

2008-2318: driving back to Val's. I missed only one turn all day, an achievement in Broward and Miami-Dade counties!

2328-0138 (Sunday): after fueling up Little Red, I arrived back at Spring Hill.

The Sulphur-bellied Flycatcher is the 549th bird species that I have seen outside of captivity in Florida, and the 527th that I have photographed.

Since the Markham butterfly garden and environs consist of many plants cultivated for butterflies, I tried to be careful in the plants I am submitting. If any of my submissions are known to be planted, please mark as captive.",1,0,false,,"Florida, Broward, Sunrise, 16001 State Road 84, Markham Park and Target Range",26.1283254035,-80.3622541388,89,,,,89,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
323724281,32284145-a9ea-42be-a419-006b3bcadc1c,2025-10-26 13:46:41,2025-10-26,2025-10-26 17:46:41 +0000,Eastern Time (US & Canada),9887863,hibiscus_k,,2025-10-28 21:45:10 +0000,2025-10-30 02:08:45 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/323724281,https://inaturalist-open-data.s3.amazonaws.com/photos/585804228/medium.jpg,,"",,2,0,false,843,"N Birch Rd, Fort Lauderdale, FL, US",26.1356241319,-80.104365277,42,,,,42,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
323735246,39ce9a7a-4a3b-4c3b-9825-b8ace52d5ec1,2025-10-26 08:38:25,2025-10-26,2025-10-26 12:38:25 +0000,Eastern Time (US & Canada),6693400,adrastia217,Melissa,2025-10-28 23:06:27 +0000,2025-10-28 23:31:25 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/323735246,https://inaturalist-open-data.s3.amazonaws.com/photos/585826227/medium.jpg,,"",,1,0,false,2,"Florida, US",26.0071928577,-80.346065412,105,,,,29891,obscured,open,true,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
323735656,6abcbbe7-1a67-42a3-bd48-4f43f1e89e9b,2025-10-26 08:40:32,2025-10-26,2025-10-26 12:40:32 +0000,Eastern Time (US & Canada),6693400,adrastia217,Melissa,2025-10-28 23:10:13 +0000,2025-10-29 04:30:04 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/323735656,https://inaturalist-open-data.s3.amazonaws.com/photos/585827128/medium.jpg,,"",,1,0,false,2,"Florida, US",26.1991097754,-80.2938471508,80,,,,29891,obscured,open,true,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
323897049,29b7a8c8-6a90-4079-a683-157cfc58e00d,2025-09-12 18:42:44,2025-09-12,2025-09-12 22:42:44 +0000,Eastern Time (US & Canada),9919553,adrian_fernandez2,Adrian Fernandez,2025-10-29 21:22:21 +0000,2025-10-30 01:24:55 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/323897049,https://inaturalist-open-data.s3.amazonaws.com/photos/586141478/medium.jpg,,"",,2,0,false,843,"SW 41st St, Davie, FL, US",26.0679851051,-80.3614886946,13,,,,13,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
323898769,35981b07-4d78-437b-8269-3405e342e25f,2025-10-29 17:34:05,2025-10-29,2025-10-29 21:34:05 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2025-10-29 21:34:29 +0000,2025-10-30 01:24:30 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/323898769,https://inaturalist-open-data.s3.amazonaws.com/photos/586144995/medium.jpg,,"",,2,0,false,843,"NW 82nd Ave, Plantation, FL, US",26.1279558638,-80.2598690809,10,,,,10,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
324098210,9f5aa8d7-4c90-4c0a-804b-5071796176fa,2025-10-24 08:39:29-04:00,2025-10-24,2025-10-24 12:39:29 +0000,Eastern Time (US & Canada),7785610,nova-rx,Ryan,2025-10-31 04:25:23 +0000,2026-02-10 02:33:40 +0000,research,CC0,https://www.inaturalist.org/observations/324098210,https://inaturalist-open-data.s3.amazonaws.com/photos/586546398/medium.jpg,,"","",2,0,false,3,"Park East Park, Plantation, FL, US",26.1311221667,-80.2125783333,75,,,,75,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
324248705,dfb97fc6-2de8-408c-a73a-3e13c2397684,2025-10-31 21:31:20-04:00,2025-10-31,2025-11-01 01:31:20 +0000,Eastern Time (US & Canada),1371943,jb1634,,2025-11-01 01:33:48 +0000,2025-11-01 08:13:10 +0000,research,,https://www.inaturalist.org/observations/324248705,https://static.inaturalist.org/photos/586843730/medium.jpg,,"","",1,0,false,3,"College Ave, Davie, FL, US",26.0842023708,-80.2426574632,18,,,,18,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
324371421,4f29dcf8-4efb-49ac-b6dd-d8ef71fbd528,2025/10/31 10:58 AM,2025-10-31,2025-10-31 14:58:00 +0000,Eastern Time (US & Canada),631421,livanescudero,Livan,2025-11-01 18:52:54 +0000,2025-11-04 14:32:58 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/324371421,https://inaturalist-open-data.s3.amazonaws.com/photos/587080322/medium.jpg,,"",,1,0,false,,"Miramar, FL, USA",25.9758411405,-80.2553323747,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
324618554,d9933c1a-7f3b-497e-80e0-2dc87733c6f9,2025/11/02 3:55 PM,2025-11-02,2025-11-02 20:55:00 +0000,Eastern Time (US & Canada),7692576,vleid001,,2025-11-03 00:01:44 +0000,2025-11-03 02:11:32 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/324618554,https://inaturalist-open-data.s3.amazonaws.com/photos/587582074/medium.jpg,,"","",1,0,false,,"Parkland, FL, USA",26.3204863889,-80.2218497222,,,,,,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
324619545,e0f07072-5754-4fd0-a4ba-7b0e489eb17b,2025/11/02 4:32 PM,2025-11-02,2025-11-02 21:32:00 +0000,Eastern Time (US & Canada),7692576,vleid001,,2025-11-03 00:08:46 +0000,2025-11-03 00:43:37 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/324619545,https://inaturalist-open-data.s3.amazonaws.com/photos/587584416/medium.jpg,,"","",1,0,false,,"Parkland, FL, USA",26.3174480556,-80.2375280556,,,,,,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
324778776,232e264f-54cb-4859-9b28-8af891d69db6,2025-11-02 16:18:39,2025-11-02,2025-11-02 21:18:39 +0000,Eastern Time (US & Canada),9931177,gonza_12,Gonzalo O.,2025-11-03 22:47:28 +0000,2025-11-16 20:26:05 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/324778776,https://inaturalist-open-data.s3.amazonaws.com/photos/587912092/medium.jpg,,"",,2,0,false,843,"Florida, US",26.228363617,-80.2008816567,10,,,,29868,obscured,open,true,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
324815332,92e9e9d4-a732-4784-a29f-f9443cbf4caf,2025-11-03 22:37:11,2025-11-03,2025-11-04 03:37:11 +0000,Eastern Time (US & Canada),9449982,juancr388,Juan Restrepo,2025-11-04 03:40:54 +0000,2026-04-21 19:43:47 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/324815332,https://inaturalist-open-data.s3.amazonaws.com/photos/587988145/medium.jpg,,"",,2,0,false,2,"University Drive & Northwest 3rd Place - (Macys Mall), Plantation, FL 33324, USA",26.1255175997,-80.2566178,,,,,,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,yes
324895004,c4b6bcb5-ab56-4133-b01c-3412c8b151f4,2025-11-04 09:11:43,2025-11-04,2025-11-04 14:11:43 +0000,Eastern Time (US & Canada),6994597,kbarber3,,2025-11-04 17:15:33 +0000,2025-11-10 03:49:33 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/324895004,https://inaturalist-open-data.s3.amazonaws.com/photos/588146662/medium.jpg,,"",,2,0,false,843,"Fort Lauderdale, FL, US",26.3035170397,-80.6697582468,3,,,,3,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
324967392,c11a5c09-dae0-4952-a1a0-b6ecf634481a,2025-11-04 16:34:27,2025-11-04,2025-11-04 21:34:27 +0000,Eastern Time (US & Canada),2534235,deepindigoblue,Steve Carbol,2025-11-05 02:20:46 +0000,2025-11-06 20:37:35 +0000,research,,https://www.inaturalist.org/observations/324967392,https://static.inaturalist.org/photos/588290457/medium.jpg,,"",,1,0,false,2,"Shadow Wood, Coral Springs, FL, USA",26.2317999997,-80.2493077997,,,,,,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
325070754,b7b39621-0b56-48f2-bc20-90bf53560b4f,2025-10-16T17:19,2025-10-16,2025-10-16 21:19:00 +0000,Eastern Time (US & Canada),4365426,londongonzalez,,2025-11-05 19:21:46 +0000,2025-11-20 16:30:18 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/325070754,https://inaturalist-open-data.s3.amazonaws.com/photos/588495152/medium.jpg,,"",,1,0,false,843,"Coral Springs, FL, US",26.2837313432,-80.2441008087,156,,,,156,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
325178908,2e85b40c-a048-416b-9838-331500e8b330,2025-11-05 15:59:37-05:00,2025-11-05,2025-11-05 20:59:37 +0000,Eastern Time (US & Canada),7785610,nova-rx,Ryan,2025-11-06 13:08:25 +0000,2026-02-10 02:33:45 +0000,research,CC0,https://www.inaturalist.org/observations/325178908,https://inaturalist-open-data.s3.amazonaws.com/photos/588711449/medium.jpg,,"",shed made it look like a gecko,2,1,false,3,"Pond Ridge Cir, Weston, FL, US",26.0689904028,-80.380325919,480,,,,480,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
325230598,00dddfaf-0ba0-455d-ad18-0842d51f6352,2025-11-06 14:30:25,2025-11-06,2025-11-06 19:30:25 +0000,Eastern Time (US & Canada),4836345,rios136,andy,2025-11-06 19:47:53 +0000,2025-11-06 20:04:02 +0000,research,,https://www.inaturalist.org/observations/325230598,https://static.inaturalist.org/photos/588807782/medium.jpg,,"",,1,0,false,2,"Tamarac, FL, USA",26.211977717,-80.2423479035,5960,,,,5960,,open,false,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
325529402,47f7517a-b296-4ac4-87b0-02ebba0cc1ee,2025/11/04 1:43 AM,2025-11-04,2025-11-04 06:43:00 +0000,Eastern Time (US & Canada),1552289,vwiest,vwiest,2025-11-08 18:03:16 +0000,2025-11-08 18:05:13 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/325529402,https://inaturalist-open-data.s3.amazonaws.com/photos/589405547/medium.jpg,,"",,1,0,false,,"Parkland, FL, USA",26.3023829759,-80.2207799746,46,,,,46,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
325816389,ee85e7d7-65d9-4108-bdbb-acc5a239d23f,2025/11/09 3:14 PM,2025-11-09,2025-11-09 20:14:00 +0000,Eastern Time (US & Canada),5462847,herons,David Garza,2025-11-10 04:07:29 +0000,2025-11-10 04:14:44 +0000,research,CC-BY,https://www.inaturalist.org/observations/325816389,https://inaturalist-open-data.s3.amazonaws.com/photos/589969408/medium.jpg,,"",Observed with Jose.,1,0,false,,"Hollywood, FL, USA",26.0370275888,-80.1195169366,26,,,,26,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
325816402,c8cf6c33-6735-4f12-8e97-f34ab70d8f5e,2025/11/09 3:16 PM,2025-11-09,2025-11-09 20:16:00 +0000,Eastern Time (US & Canada),5462847,herons,David Garza,2025-11-10 04:07:31 +0000,2025-11-10 04:14:37 +0000,research,CC-BY,https://www.inaturalist.org/observations/325816402,https://inaturalist-open-data.s3.amazonaws.com/photos/589969427/medium.jpg,,"",Observed with Jose.,1,0,false,,"Hollywood, FL, USA",26.0370203048,-80.1194695487,17,,,,17,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
326516795,9efd1de1-72ed-41ec-b4a1-de2a660d2bff,2025-11-14 15:42:09,2025-11-14,2025-11-14 20:42:09 +0000,Eastern Time (US & Canada),9871158,mcoss,,2025-11-14 20:44:27 +0000,2025-11-16 06:46:08 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/326516795,https://inaturalist-open-data.s3.amazonaws.com/photos/591373058/medium.jpg,,"",,2,0,false,843,"Monroe St, Hollywood, FL, US",26.0079561622,-80.1547834697,2,,,,2,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
326570467,df6984a3-a027-4b61-ae0c-b6453df79890,2025-11-13 13:02:00-05:00,2025-11-13,2025-11-13 18:02:00 +0000,Eastern Time (US & Canada),254019,xizitro33,"",2025-11-15 04:46:16 +0000,2025-11-17 14:55:06 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/326570467,https://inaturalist-open-data.s3.amazonaws.com/photos/591483932/medium.jpg,,"","",2,0,false,3,"Hugh Taylor Birch State Park, Fort Lauderdale, FL, US",26.13925,-80.1054083333,25,,,,25,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
326828747,8c0c39d5-0aa0-49da-b3fc-f56aec87cc94,2025/11/16 10:27 AM,2025-11-16,2025-11-16 15:27:00 +0000,Eastern Time (US & Canada),7692576,vleid001,,2025-11-16 18:31:18 +0000,2025-11-17 02:36:40 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/326828747,https://inaturalist-open-data.s3.amazonaws.com/photos/591996715/medium.jpg,,"","",3,0,false,,"Coconut Creek, FL, USA",26.22672,-80.188805,,,,,,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
326851028,c702cd2d-687b-4c9e-8396-cf50e1b6e134,2025-11-16 15:47:30,2025-11-16,2025-11-16 20:47:30 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2025-11-16 20:48:29 +0000,2025-11-23 01:37:10 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/326851028,https://inaturalist-open-data.s3.amazonaws.com/photos/592077524/medium.jpg,,"",,2,0,false,843,"Plantation, FL, US",26.1175855466,-80.2395162943,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
326856383,f18cf9de-3e5f-485f-bcc5-b471f59370c6,2025-11-16 16:18:52,2025-11-16,2025-11-16 21:18:52 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2025-11-16 21:19:17 +0000,2025-11-23 01:33:28 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/326856383,https://inaturalist-open-data.s3.amazonaws.com/photos/592050951/medium.jpg,,"",,1,0,false,843,"Plantation, FL, US",26.1135377239,-80.239413221,49,,,,49,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
326859705,8737dd2d-e457-4a5b-a7f9-193024c4580f,2025-11-06 13:49:35,2025-11-06,2025-11-06 18:49:35 +0000,Eastern Time (US & Canada),2621666,reedlindwurm,Reed Lindwurm,2025-11-16 21:40:11 +0000,2026-01-01 04:56:12 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/326859705,https://inaturalist-open-data.s3.amazonaws.com/photos/592057815/medium.jpg,,Fern Forest Nature Center (Coconut Creek/FL/USA),it's juvenile season for brown anoles,2,0,false,2,"Pompano Beach, FL 33063, USA",26.2272730842,-80.1882277988,9,,,,9,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
326898110,9971f74f-2a97-4fc1-b7aa-14b658f0595f,2025/11/09 3:14 PM,2025-11-09,2025-11-09 20:14:00 +0000,Eastern Time (US & Canada),9924692,parakeets,Jose Rosales,2025-11-17 02:26:36 +0000,2025-11-17 23:32:52 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/326898110,https://inaturalist-open-data.s3.amazonaws.com/photos/592134841/medium.jpg,,"","",2,0,false,,"Hollywood, FL, USA",26.038187793,-80.1197375616,150,,,,150,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
327197711,7ff8d629-3b89-4964-8f9e-28607d53ce2a,2025-11-18 16:38:54,2025-11-18,2025-11-18 21:38:54 +0000,Eastern Time (US & Canada),6521648,sebento,,2025-11-19 02:38:20 +0000,2025-11-19 15:03:18 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/327197711,https://inaturalist-open-data.s3.amazonaws.com/photos/592727431/medium.jpg,,"",,1,0,false,843,"Sheridan St, Hollywood, FL, US",26.0387971667,-80.1185221667,2,,,,2,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
327328863,61189c53-e27f-4665-aec3-84a82a35ded5,2025-11-19 16:55:36,2025-11-19,2025-11-19 21:55:36 +0000,Eastern Time (US & Canada),3552472,crustyjusty,Justin Terzi,2025-11-20 01:57:09 +0000,2025-11-20 14:47:31 +0000,research,,https://www.inaturalist.org/observations/327328863,https://static.inaturalist.org/photos/592995960/medium.jpg,,"",,2,0,false,843,"NE Third Ave, Pompano Beach, FL, US",26.2714116667,-80.1207195,13,,,,13,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
327431454,4091daa6-c451-47a1-92aa-db8ef9aed173,2025-11-20 17:27:08,2025-11-20,2025-11-20 22:27:08 +0000,Eastern Time (US & Canada),9966924,isaiah59725,Isaiah Shank,2025-11-20 22:37:41 +0000,2026-01-26 18:31:36 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/327431454,https://inaturalist-open-data.s3.amazonaws.com/photos/593199899/medium.jpg,,"",,4,0,false,843,"Park Ln W, Oakland Park, FL, US",26.1796597043,-80.1629449207,5,,,,5,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
327547302,f251b724-0867-4a5c-9bd1-bea178c2522e,2025-11-18 13:54:32,2025-11-18,2025-11-18 18:54:32 +0000,Eastern Time (US & Canada),8413833,redwingedrudie,,2025-11-21 19:22:33 +0000,2025-11-21 19:24:44 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/327547302,https://inaturalist-open-data.s3.amazonaws.com/photos/593429791/medium.jpg,,"",,1,0,false,843,"SW 32nd St, Miramar, FL, US",25.9801593154,-80.3806809945,49,,,,49,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
327699841,d531fef9-d06e-4967-a405-b6a0a443a9ec,2025-11-22 13:32:39,2025-11-22,2025-11-22 18:32:39 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2025-11-22 18:33:07 +0000,2025-11-23 02:44:37 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/327699841,https://inaturalist-open-data.s3.amazonaws.com/photos/593771360/medium.jpg,,"",,2,0,false,843,"NW Fifth St, Plantation, FL, US",26.1286602886,-80.2478689474,4,,,,4,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
327705273,094da289-6a51-4ab1-91ab-cfdb1ff9a523,2025-11-22 14:02:42,2025-11-22,2025-11-22 19:02:42 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2025-11-22 19:06:40 +0000,2025-11-26 16:29:25 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/327705273,https://inaturalist-open-data.s3.amazonaws.com/photos/593769069/medium.jpg,,"",,1,0,false,843,"NW 82nd Ave, Plantation, FL, US",26.1283942221,-80.2601075881,49,,,,49,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
327867164,f5dcb19e-101e-454b-b68b-b23e6940b0b3,2025-11-23 11:04:53,2025-11-23,2025-11-23 16:04:53 +0000,Eastern Time (US & Canada),3976066,floridamatt,,2025-11-23 16:05:33 +0000,2025-11-23 19:57:21 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/327867164,https://inaturalist-open-data.s3.amazonaws.com/photos/594042239/medium.jpg,,"",,1,0,false,843,"N University Dr, Plantation, FL, US",26.1224628359,-80.2537726608,49,,,,49,,open,false,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,
