id,observed_on,year,scientific_name,common_name,quality_grade,latitude,longitude,place_guess,url
318772039,2025-09-03,2025,Lycorma delicatula,Spotted Lanternfly,research,37.1205416667,-80.1327445,"Bent Mountain Rd, Bent Mountain, VA, US",https://www.inaturalist.org/observations/318772039
318776805,2025-09-23,2025,Lycorma delicatula,Spotted Lanternfly,research,41.5031,-81.6952833333,"Lakeside Ave E, Cleveland, OH, US",https://www.inaturalist.org/observations/318776805
318787660,2025-10-01,2025,Lycorma delicatula,Spotted Lanternfly,research,41.0185289,-74.7367409,"Kittatinny Valley State Park, 199 Goodale Rd, Newton, NJ 07860, USA",https://www.inaturalist.org/observations/318787660
318788047,2025-10-01,2025,Lycorma delicatula,Spotted Lanternfly,research,41.0185289,-74.7367409,"Kittatinny Valley State Park, 199 Goodale Rd, Newton, NJ 07860, USA",https://www.inaturalist.org/observations/318788047
318788888,2025-10-03,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8963466667,-77.1979883333,"Highland Estates Pl, Falls Church, VA, US",https://www.inaturalist.org/observations/318788888
318790471,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,42.3139583333,-71.039825,"University Of Massachusetts Boston, Boston, MA, US",https://www.inaturalist.org/observations/318790471
318791950,2025-10-01,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9988859715,-77.0259986878,"Lemon Slice Cafe, Colesville Road, Silver Spring, MD, USA",https://www.inaturalist.org/observations/318791950
318796033,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,39.3806770259,-77.448382579,"Ballenger Creek, MD, USA",https://www.inaturalist.org/observations/318796033
318797019,2025-10-03,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9549366667,-76.96038,"Hamilton St, Hyattsville, MD, US",https://www.inaturalist.org/observations/318797019
318798848,2025-10-01,2025,Lycorma delicatula,Spotted Lanternfly,research,38.7613493645,-77.3025619459,"Fairfax County, VA, USA",https://www.inaturalist.org/observations/318798848
318799426,2025-09-26,2025,Lycorma delicatula,Spotted Lanternfly,research,40.6883886071,-73.9805610598,"Flatbush Ave, New York, NY, US",https://www.inaturalist.org/observations/318799426
318803961,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,39.3082217112,-77.559387846,"Frederick County, MD, USA",https://www.inaturalist.org/observations/318803961
318805567,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,41.0734227221,-85.1436245043,"Parkview Field, Fort Wayne, IN, US",https://www.inaturalist.org/observations/318805567
318806175,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,41.0712762554,-85.140631116,"W Baker St, Fort Wayne, IN, US",https://www.inaturalist.org/observations/318806175
318806227,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,41.0801888333,-73.5483866667,"High Ridge Rd, Stamford, CT, US",https://www.inaturalist.org/observations/318806227
318806252,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,41.0791166667,-73.54802,"High Ridge Rd, Stamford, CT, US",https://www.inaturalist.org/observations/318806252
318809982,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.4854759722,-76.316856,"Abingdon, MD 21009, USA",https://www.inaturalist.org/observations/318809982
318823734,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.7554714505,-73.9917937294,"Garment District, New York, NY, USA",https://www.inaturalist.org/observations/318823734
318854059,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,42.3118468997,-71.4287374,"Framingham, MA 01701, USA",https://www.inaturalist.org/observations/318854059
318857344,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,41.6139778078,-83.2182765995,Ottawa Ntl Wildlife Refuge,https://www.inaturalist.org/observations/318857344
318862399,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,37.7782614394,-78.7083184678,"Schuyler, VA, US",https://www.inaturalist.org/observations/318862399
318865140,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,39.8702283333,-76.22857,"Lancaster Pike, Quarryville, PA, US",https://www.inaturalist.org/observations/318865140
318865216,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.51181582,-77.32719729,"Quantico Base, VA, USA",https://www.inaturalist.org/observations/318865216
318868898,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9172833333,-77.0687778333,"Wisconsin Ave NW, Washington, DC, US",https://www.inaturalist.org/observations/318868898
318872413,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.8706527063,-75.7948911244,United States,https://www.inaturalist.org/observations/318872413
318879376,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8623258,-77.1247257997,"Glencarlyn, Arlington, VA, USA",https://www.inaturalist.org/observations/318879376
318879977,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.6398948957,-76.665937522,"Owings, MD, US",https://www.inaturalist.org/observations/318879977
318882679,2025-09-27,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947666667,-77.0817388889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318882679
318882680,2025-09-27,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947666667,-77.0817388889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318882680
318882682,2025-09-27,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947666667,-77.0817388889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318882682
318882683,2025-09-27,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947666667,-77.0817388889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318882683
318882686,2025-09-27,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947666667,-77.0817388889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318882686
318882688,2025-09-27,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947666667,-77.0817388889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318882688
318883541,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8956611111,-77.0726361111,"Rosslyn, Arlington, VA, USA",https://www.inaturalist.org/observations/318883541
318883543,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8949111111,-77.0817638889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318883543
318883544,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8949111111,-77.0817638889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318883544
318883549,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8949111111,-77.0817638889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318883549
318883550,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8949111111,-77.0817638889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318883550
318883554,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8949111111,-77.0817638889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318883554
318883559,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8949111111,-77.0817638889,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318883559
318883561,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947277778,-77.0819305556,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318883561
318883562,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8928138889,-77.0848333333,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318883562
318883565,2025-09-28,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8734027778,-77.0085027778,"Southeast Washington, Washington, DC, USA",https://www.inaturalist.org/observations/318883565
318884374,2025-10-02,2025,Lycorma delicatula,Spotted Lanternfly,research,41.4880040626,-81.5538917854,"South Euclid, OH 44118, USA",https://www.inaturalist.org/observations/318884374
318884404,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,41.4879553388,-81.5538901091,"South Euclid, OH 44118, USA",https://www.inaturalist.org/observations/318884404
318885217,2025-09-29,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8928277778,-77.0815277778,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318885217
318885218,2025-09-29,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947833333,-77.0817055556,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318885218
318885219,2025-09-29,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947833333,-77.0817055556,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318885219
318885222,2025-09-29,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947833333,-77.0817055556,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318885222
318885223,2025-09-29,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947833333,-77.0817055556,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318885223
318885225,2025-09-29,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947833333,-77.0817055556,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318885225
318885229,2025-09-29,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8947833333,-77.0817055556,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318885229
318885230,2025-09-29,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8928277778,-77.0815277778,"Colonial Village, Arlington, VA, USA",https://www.inaturalist.org/observations/318885230
318885652,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,41.7248888889,-74.0751055556,"New Paltz, NY, USA",https://www.inaturalist.org/observations/318885652
318885999,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9360313416,-74.9421386719,Cape May,https://www.inaturalist.org/observations/318885999
318887137,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,38.7928022072,-77.2183316414,"Lake Accotink Park, Springfield, VA, US",https://www.inaturalist.org/observations/318887137
318888442,2025-10-01,2025,Lycorma delicatula,Spotted Lanternfly,research,40.607555,-73.9195116667,"Long Island, New York, NY, US",https://www.inaturalist.org/observations/318888442
318888856,2025-10-01,2025,Lycorma delicatula,Spotted Lanternfly,research,40.607525,-73.919495,"Long Island, New York, NY, US",https://www.inaturalist.org/observations/318888856
318893926,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.4214553833,-78.3904876709,Hollidaysburg,https://www.inaturalist.org/observations/318893926
318895719,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.7916981151,-77.23702088,"Cumberland Township, PA 17325, USA",https://www.inaturalist.org/observations/318895719
318895911,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.1932716667,-77.1012111667,"Blue Mash Nature Trail, Gaithersburg, MD, US",https://www.inaturalist.org/observations/318895911
318896642,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,42.1967083333,-71.7789466667,"Millbury, MA, US",https://www.inaturalist.org/observations/318896642
318897624,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.6719045606,-72.7887582779,"New Britain, CT 06053, USA",https://www.inaturalist.org/observations/318897624
318900379,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.4064184014,-78.747121057,"Palmer Rd, McGaheysville, VA, US",https://www.inaturalist.org/observations/318900379
318900655,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.4470007997,-76.4769385,"Ithaca, NY 14853, USA",https://www.inaturalist.org/observations/318900655
318905757,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.6487938292,-76.6991466437,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/318905757
318905952,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.6487938292,-76.6991466437,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/318905952
318905979,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.6487938292,-76.6991466437,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/318905979
318906183,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.6487474461,-76.699189766,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/318906183
318906952,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.648765785,-76.699195187,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/318906952
318907068,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.6487938292,-76.6991466437,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/318907068
318907165,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.6487527251,-76.6991710099,"Middletown Rd, Parkton, MD, US",https://www.inaturalist.org/observations/318907165
318908384,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.2428531949,-77.00069421,"E Fourth St, Williamsport, PA, US",https://www.inaturalist.org/observations/318908384
318911547,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.802448241,-77.5636165279,"Virginia, US",https://www.inaturalist.org/observations/318911547
318916113,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.0298278333,-78.8591166667,"Afton Cir, Afton, VA, US",https://www.inaturalist.org/observations/318916113
318916838,2025-07-20,2025,Lycorma delicatula,Spotted Lanternfly,research,42.3091539832,-71.254456212,"Wellesley, MA, USA",https://www.inaturalist.org/observations/318916838
318917580,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9749845997,-77.0111272997,"Takoma Park, MD, USA",https://www.inaturalist.org/observations/318917580
318919131,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,37.3622230196,-80.4482142436,"Virginia, US",https://www.inaturalist.org/observations/318919131
318919174,2025-07-26,2025,Lycorma delicatula,Spotted Lanternfly,research,42.3136546243,-71.2609734648,"Wellesley, MA, USA",https://www.inaturalist.org/observations/318919174
318919643,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.5693366667,-72.48558,"East Hampton, CT, US",https://www.inaturalist.org/observations/318919643
318921851,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.0540504456,-75.4359893799,Berwyn,https://www.inaturalist.org/observations/318921851
318923575,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,40.6360533333,-74.9116616667,"Main St, Clinton, NJ, US",https://www.inaturalist.org/observations/318923575
318925322,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.321475,-77.7433866667,"Appalachian National Scenic Trail, Harpers Ferry, WV, US",https://www.inaturalist.org/observations/318925322
318925351,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.3214633333,-77.7433916667,"Appalachian National Scenic Trail, Harpers Ferry, WV, US",https://www.inaturalist.org/observations/318925351
318925622,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.5234664512,-75.35916034,"Pennsylvania, US",https://www.inaturalist.org/observations/318925622
318927070,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.74477,-74.2148133333,"Accord, NY, US",https://www.inaturalist.org/observations/318927070
318930461,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.0198402405,-78.8070526123,Afton,https://www.inaturalist.org/observations/318930461
318930624,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.8329399081,-73.7547219917,"Clinton Corners, NY 12514, USA",https://www.inaturalist.org/observations/318930624
318930853,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.4475154038,-77.4441649927,"Weybridge Rd, Frederick, MD, US",https://www.inaturalist.org/observations/318930853
318932929,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.6486783333,-73.213875,"Munger Ln, Bethlehem, CT, US",https://www.inaturalist.org/observations/318932929
318933640,2025-09-30,2025,Lycorma delicatula,Spotted Lanternfly,research,39.5112317184,-79.2436608573,United States,https://www.inaturalist.org/observations/318933640
318935220,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.427969018,-77.0459193551,"Carroll County, US-MD, US",https://www.inaturalist.org/observations/318935220
318935325,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0740055556,-77.1264361111,"Rockville, MD 20851, USA",https://www.inaturalist.org/observations/318935325
318935362,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.5063781738,-83.18309021,Oak Harbor,https://www.inaturalist.org/observations/318935362
318935897,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.7899783333,-72.9542916667,"Farber Dr, Bellport, NY, US",https://www.inaturalist.org/observations/318935897
318937711,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.25299167,-71.83850833,"Worcester, Massachusetts, United States",https://www.inaturalist.org/observations/318937711
318937716,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.25044167,-71.837425,"Worcester, Massachusetts, United States",https://www.inaturalist.org/observations/318937716
318937846,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.9945497459,-73.8844874219,"Southside Ave, Hastings on Hudson, NY, US",https://www.inaturalist.org/observations/318937846
318941276,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.5647166667,-76.9735866667,"Baltimore Blvd, Westminster, MD, US",https://www.inaturalist.org/observations/318941276
318942046,2025-09-19,2025,Lycorma delicatula,Spotted Lanternfly,research,39.5865688242,-77.4382966672,"Frederick County, MD, USA",https://www.inaturalist.org/observations/318942046
318942903,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.8285916667,-73.9481966667,"Manhattan, New York, NY, US",https://www.inaturalist.org/observations/318942903
318942991,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.8285716667,-73.9482716667,"Manhattan, New York, NY, US",https://www.inaturalist.org/observations/318942991
318946710,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.1132407953,-77.5770087606,"Rosemeade Pl SW, Leesburg, VA, US",https://www.inaturalist.org/observations/318946710
318946747,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.1590828933,-73.2554829308,"Fairfield University, Fairfield, CT, US",https://www.inaturalist.org/observations/318946747
318947608,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0252364719,-77.1629768281,"Maryland, US",https://www.inaturalist.org/observations/318947608
318949281,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,36.1233714982,-80.2858277824,"Reynolda Rd, Winston-Salem, NC, US",https://www.inaturalist.org/observations/318949281
318949461,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.16468242,-76.47675089,"5G8C+4X, Riviera Beach, MD 21122, USA",https://www.inaturalist.org/observations/318949461
318949790,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.6178697812,-74.0065817535,"Dyker Heights, Brooklyn, NY, USA",https://www.inaturalist.org/observations/318949790
318950575,2025-07-29,2025,Lycorma delicatula,Spotted Lanternfly,research,40.4564638889,-79.9157472222,"Larimer, Pittsburgh, PA 15206, USA",https://www.inaturalist.org/observations/318950575
318952480,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.7609923334,-72.5383899218,"Frances Dr, Manchester, CT, US",https://www.inaturalist.org/observations/318952480
318953460,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.1209063087,-72.5829470933,"Liberty St, Springfield, MA, US",https://www.inaturalist.org/observations/318953460
318958532,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9309614377,-77.3499383053,"Hunter Mill District, VA, USA",https://www.inaturalist.org/observations/318958532
318960267,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.1488083333,-77.086425,"Whimsey Ct, Olney, MD, US",https://www.inaturalist.org/observations/318960267
318960922,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0112138833,-76.669425,"Linkwood Ln, Crofton, MD, US",https://www.inaturalist.org/observations/318960922
318962809,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.1081888333,-77.54403,"Fort Evans Rd NE, Leesburg, VA, US",https://www.inaturalist.org/observations/318962809
318962979,2025-10-02,2025,Lycorma delicatula,Spotted Lanternfly,research,41.5404061,-81.6278953,"Cleveland Lakefront Nature Preserve, 8701 Lakeshore Blvd, Cleveland, OH 44108, USA",https://www.inaturalist.org/observations/318962979
318963925,2025-09-01,2025,Lycorma delicatula,Spotted Lanternfly,research,41.3693885556,-82.5603408611,"Huron Township, OH, USA",https://www.inaturalist.org/observations/318963925
318964726,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.2544466667,-72.25242,"West St, Ware, MA, US",https://www.inaturalist.org/observations/318964726
318965600,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.731270339700004,-71.4733060822,"Warwick, RI 02886, USA",https://www.inaturalist.org/observations/318965600
318965643,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.6610336149,-74.1195366159,"Constable Hook, Bayonne, NJ 07002, USA",https://www.inaturalist.org/observations/318965643
318965689,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.3294716667,-81.7219166667,"State Rd, North Royalton, OH, US",https://www.inaturalist.org/observations/318965689
318968997,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9390410942,-77.5593622816,"Virginia, US",https://www.inaturalist.org/observations/318968997
318969054,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.2432432,-74.3564362,"Warwick, NY 10990, USA",https://www.inaturalist.org/observations/318969054
318971019,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.0301748505,-78.4769353643,"North Downtown, Charlottesville, VA, USA",https://www.inaturalist.org/observations/318971019
318971352,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0643778333,-76.7231916667,"Country Oak Ct, Odenton, MD, US",https://www.inaturalist.org/observations/318971352
318972414,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.9454283333,-75.1431583333,"S Front St, Philadelphia, PA, US",https://www.inaturalist.org/observations/318972414
318978680,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0623199182,-77.3789824967,"Fairway Dr, Sterling, VA, US",https://www.inaturalist.org/observations/318978680
318978934,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,36.7122733333,-80.8595916667,"Galax, VA 24333, USA",https://www.inaturalist.org/observations/318978934
318982372,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.226710239,-73.2353851077,"Elmsford Rd, Bridgeport, CT, US",https://www.inaturalist.org/observations/318982372
318984212,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9398747997,-77.0596654997,"Forest Hills, Washington, DC 20008, USA",https://www.inaturalist.org/observations/318984212
318986568,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.8696866667,-77.2312083333,"Fairfax County, US-VA, US",https://www.inaturalist.org/observations/318986568
318986977,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.507701397699996,-76.5080409699,"Aspen Rd, Port Republic, MD, US",https://www.inaturalist.org/observations/318986977
318987204,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.9505883333,-74.0599583333,"Ivanhoe Dr, Paramus, NJ, US",https://www.inaturalist.org/observations/318987204
318989251,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.844349575,-83.0095732349,"Mingo Trail, Grove City, OH, US",https://www.inaturalist.org/observations/318989251
318989518,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.7344017029,-74.1895751953,Gardiner,https://www.inaturalist.org/observations/318989518
318990009,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.3425916667,-76.9103283333,"Harrisburg, PA 17110, USA",https://www.inaturalist.org/observations/318990009
318990476,2025-10-02,2025,Lycorma delicatula,Spotted Lanternfly,research,41.6201133333,-83.581725,"Toledo Zoo, Toledo, OH, US",https://www.inaturalist.org/observations/318990476
318993792,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.8204116821,-71.3902053833,Providence,https://www.inaturalist.org/observations/318993792
318994093,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.236645,-79.00505,"Leaport Rd, Verona, VA, US",https://www.inaturalist.org/observations/318994093
318994729,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0174164622,-76.3980550258,"E Beach Rd, Annapolis, MD, US",https://www.inaturalist.org/observations/318994729
318995006,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.2366333333,-79.0046222167,"Leaport Rd, Verona, VA, US",https://www.inaturalist.org/observations/318995006
318996161,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.0743877075,-74.277845707,"Catskill Park, Phoenicia, NY, US",https://www.inaturalist.org/observations/318996161
318996233,2025-09-29,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9979472222,-76.8501,"Buildings 7/10/29, Glenn Dale, MD 20769, USA",https://www.inaturalist.org/observations/318996233
318996541,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.3071619853,-72.9350104498,"George St, New Haven, CT, US",https://www.inaturalist.org/observations/318996541
318996555,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.1913146973,-76.3096466064,Lititz,https://www.inaturalist.org/observations/318996555
318996964,2025-10-04,2025,Lycorma delicatula,Spotted Lanternfly,research,41.2550033333,-73.1934716667,"Hedgehog Rd, Trumbull, CT, US",https://www.inaturalist.org/observations/318996964
318998430,2025-04-27,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9118506216,-75.8766468035,"Maryland, US",https://www.inaturalist.org/observations/318998430
318998694,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0750719853,-77.1247818167,"Rockcrest Park, Rockville, MD, US",https://www.inaturalist.org/observations/318998694
318999227,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,42.3656,-71.18905,"Dr Paul Dudley White Path, Watertown, MA, US",https://www.inaturalist.org/observations/318999227
319000197,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.0484611667,-84.507675,"W 34th St, Covington, KY, US",https://www.inaturalist.org/observations/319000197
319000479,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.8281366667,-71.413055,"Exchange St, Providence, RI, US",https://www.inaturalist.org/observations/319000479
319000693,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,40.1688381807,-79.7754836082,"North Belle Vernon, PA 15012, USA",https://www.inaturalist.org/observations/319000693
319000874,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,36.2161555737,-86.4986423403,"Mt. Juliet, TN, USA",https://www.inaturalist.org/observations/319000874
319004898,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,41.1112027778,-73.8618194444,"Scarborough, NY 10510, USA",https://www.inaturalist.org/observations/319004898
319006014,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,39.9743916667,-83.00570555,"Goodale Park, Columbus, OH, US",https://www.inaturalist.org/observations/319006014
319006267,2025-09-25,2025,Lycorma delicatula,Spotted Lanternfly,research,36.2155472198,-86.5994531661,"Hermitage, TN 37076, USA",https://www.inaturalist.org/observations/319006267
319007086,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.4419416667,-78.894645,"Harrisonburg, VA, US",https://www.inaturalist.org/observations/319007086
319009140,2025-10-05,2025,Lycorma delicatula,Spotted Lanternfly,research,38.9176555657,-77.2832029539,"Hunter Mill District, VA, USA",https://www.inaturalist.org/observations/319009140
